,prod,rouge_1,rouge_2,rouge_l
176,B00JYG7LIU,0.050648547993061,0.0181572337317511,0.050648547993061
177,B00KMFL70K,0.0556483021857674,0.0209900295247537,0.0556483021857674
178,B00KO8W060,0.0439121752192222,0.018876828505793,0.0439121752192222
179,B00KVEIY4E,0.0290237464158213,0.00893477603937,0.0290237464158213
180,B00KWIM2FG,0.0473751595886868,0.020340481775319,0.0473751595886868
181,B00LTDON0K,0.0895255139165289,0.0381136947165656,0.0895255139165289
182,B00MO6KKSK,0.042395336098017,0.0148749153324621,0.042395336098017
183,B00N4ZHPZ6,0.0491606709833068,0.0183523652341473,0.0491606709833068
184,B00NARHNCS,0.0966542741731043,0.0383763833661714,0.0966542741731043
185,B00NAU1N0I,0.0300359122082326,0.0100530577013718,0.0300359122082326
186,B00O4L3F9E,0.0295997306199205,0.0090538704359344,0.0295997306199205
187,B00R6OT6GW,0.0412168788897502,0.0149369844449154,0.0412168788897502
188,B00U49CFUA,0.0621242478950486,0.0217391302197542,0.0621242478950486
189,B00VMB8IW8,0.0912863061827448,0.0357432977805552,0.0912863061827448
190,B00WHLLDWO,0.0405727919652713,0.0148371390645409,0.0405727919652713
191,B00XQFONF4,0.040274206974691,0.0139211135508529,0.040274206974691
192,B012VQ5A7S,0.087759814403405,0.03399275529733,0.087759814403405
193,B0143H0W3U,0.0540540535281227,0.0208371410806612,0.0540540535281227
194,B015I0WXAQ,0.0486075944624464,0.0169066998888256,0.0486075944624464
195,B01B1JHEX4,0.0409090905083677,0.0168681471478944,0.0409090905083677
196,B01DK1Y560,0.077844310629101,0.0380348649124506,0.077844310629101
197,B01DZPVKFU,0.0545851523074741,0.0222465351485183,0.0545851523074741
198,B01G3JJ7B4,0.0993788810431696,0.0458949510971855,0.0993788810431696
199,193362275X,0.0290055245760298,0.0080478635286852,0.0290055245760298
200,7109036146,0.0628122763366434,0.0214202558907401,0.0628122763366434
201,7300025137,0.0601733803444682,0.0196816206416468,0.0601733803444682
202,B0000222ZN,0.0543981475971003,0.0185866406487661,0.0543981475971003
203,B00002232W,0.0511627901991346,0.019333201615755,0.0511627901991346
204,B00002231I,0.0875309653066816,0.0358900141193203,0.0875309653066816
205,B00002232S,0.0379021591698095,0.0135303049823529,0.0379021591698095
206,B0000223YJ,0.053109712970078,0.019247985480901,0.053109712970078
207,B00002240C,0.1170212754940018,0.050420167545862,0.1170212754940018
208,B00002244S,0.0630872476986081,0.0219829517702263,0.0630872476986081
209,B0000224R9,0.0268918071082262,0.0090238610780963,0.0268918071082262
210,B0000223O9,0.0528200532010581,0.0164271045573465,0.0528200532010581
211,B0000224VG,0.0584551142419862,0.0222662046095695,0.0584551142419862
212,B0000224VC,0.0679140672579888,0.0261857704829411,0.0679140672579888
213,B0000225E0,0.0319930822619271,0.0100418409019032,0.0319930822619271
214,B0000225EC,0.0864197522595641,0.0341602273990839,0.0864197522595641
215,B0000225OD,0.0831255187377911,0.0380180737814698,0.0831255187377911
216,B0000224UP,0.0515789468659335,0.0198729432698068,0.0515789468659335
217,B0000225OU,0.0558526435450093,0.0174203111544923,0.0558526435450093
218,B0000225P8,0.0867507878136537,0.0329551590283159,0.0867507878136537
219,B0000225WB,0.0641781264253093,0.0244934310564393,0.0641781264253093
220,B0000225XN,0.0235006117628593,0.0060841037258112,0.0235006117628593
221,B0000225W0,0.0358126718245945,0.0126460479843047,0.0358126718245945
222,B0000224B3,0.0609189462343532,0.0250584695153347,0.0609189462343532
223,B000022688,0.0652777771463059,0.0253728018731415,0.0652777771463059
224,B00002262M,0.0210045660022059,0.0051217727042462,0.0205479449976397
225,B0000225UH,0.0448561672845606,0.0158512420284351,0.0448561672845606
